file_version=91;template_version=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mux Usage,Port,Used?,ID,,Used Port List,LVDS Pair Port,SIUL MSCR#,MSCR SSS,Function,Module,Description,Direction,Type,LP,SCP,Max Signal Frequency [MHz],BGA516,Pad Internal Supply Rail,Pad Reset State,Reserved pins,Application,Block Status,Default,OERC,ODC,SMC,APC,ILS,IBE,HYS,WPDE,WPUE,INV,FILPRES,FILBYPASS,PIN SSS,I/O PIN MSCR#,pin MSCR,PORT INV,PORT SSS,PORT MSCR_MUX,Input Muxing MSCR#,Pin Used?
,PN[12],no,4322,,0,,220,00001100,ATOM6_6N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 6 Complementary,o,Very Strong-Strong-Medium-Weak,,SCP,,N2,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,12,0000040C,220,NOT_INVERTED,,,-,NO
,PQ[3],no,4436,,0,,227,00001010,ATOM6_6N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 6 Complementary,o,Very Strong-Strong-Medium-Weak,,,,A20,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,227,NOT_INVERTED,,,-,NO
,PQ[14],no,4606,,0,,238,00001001,ATOM6_6N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 6 Complementary,o,Medium-Weak,,,,B13,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,238,NOT_INVERTED,,,-,NO
,PS[9],no,4800,,0,,265,00000101,ATOM6_6N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 6 Complementary,o,Ultra Strong-Strong-Medium-Weak,,,,AK16,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,265,NOT_INVERTED,,,-,YES
,PV[9],no,5116,,0,,297,00000101,ATOM6_6N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 6 Complementary,o,Medium-Weak,,,,AC30,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,297,NOT_INVERTED,,,-,NO
,PN[13],no,4337,,0,,221,00001000,ATOM6_7,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7,o,Very Strong-Strong-Medium-Weak,,SCP,,N1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,221,NOT_INVERTED,,,-,NO
,PS[15],no,4864,,0,,271,00000010,ATOM6_7,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7,o,Ultra Strong-Strong-Medium-Weak,,,,AK19,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,271,NOT_INVERTED,,,-,NO
,PV[15],no,5170,,0,,303,00000010,ATOM6_7,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7,o,Medium-Weak,,,,Y30,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,303,NOT_INVERTED,,,-,NO
,PX[4],no,5407,,0,,324,00000100,ATOM6_7,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7,o,Medium-Weak,,,,A11,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,324,NOT_INVERTED,,,-,YES
,PX[8],no,5470,,0,,328,00001010,ATOM6_7,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7,o,Very Strong-Strong-Medium-Weak,LP,,,B23,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,328,NOT_INVERTED,,,-,YES
,PN[4],no,4184,,0,,212,00001101,ATOM6_7N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7 Complementary,o,Very Strong-Strong-Medium-Weak,,,,G1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,13,0000040D,212,NOT_INVERTED,,,-,YES
,PN[15],no,4373,,0,,223,00001000,ATOM6_7N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7 Complementary,o,Medium-Weak,,,,P1,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,223,NOT_INVERTED,,,-,NO
,PQ[6],no,4490,,0,,230,00001101,ATOM6_7N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7 Complementary,o,Very Strong-Strong-Medium-Weak,,,,B18,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,13,0000040D,230,NOT_INVERTED,,,-,NO
,PS[10],no,4812,,0,,266,00000101,ATOM6_7N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7 Complementary,o,Ultra Strong-Strong-Medium-Weak,,,,AJ17,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,266,NOT_INVERTED,,,-,NO
,PV[10],no,5125,,0,,298,00000101,ATOM6_7N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7 Complementary,o,Medium-Weak,,,,AB29,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,298,NOT_INVERTED,,,-,NO
,PX[2],no,5386,,0,,322,00001000,ATOM6_7N,GTM 0,GTM 0 ARU Timer Output Module 6 Channel 7 Complementary,o,Medium-Weak,,,,B11,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,322,NOT_INVERTED,,,-,YES
,PL[12],no,3802,,0,,188,00000100,ATOM7_0,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 0,o,Medium-Weak,,,,AA18,VDD_HV_IO_MAIN1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,188,NOT_INVERTED,,,-,NO
,PN[8],no,4245,,0,,216,00000011,ATOM7_0,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 0,o,Medium-Weak,,,,L1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,216,NOT_INVERTED,,,-,NO
,PQ[3],no,4435,,0,,227,00001001,ATOM7_0,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 0,o,Very Strong-Strong-Medium-Weak,,,,A20,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,227,NOT_INVERTED,,,-,NO
,PQ[15],no,4618,,0,,239,00000101,ATOM7_0,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 0,o,Medium-Weak,,,,B12,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,239,NOT_INVERTED,,,-,NO
,PT[0],no,4876,,0,,272,00000010,ATOM7_0,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 0,o,Ultra Strong-Strong-Medium-Weak,,SCP,,AJ21,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,272,NOT_INVERTED,,,-,YES
,PW[0],no,5180,,0,,304,00000010,ATOM7_0,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 0,o,Medium-Weak,LP,,,U29,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,304,NOT_INVERTED,,,-,NO
,PM[11],no,4067,,0,,203,00000100,ATOM7_1,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 1,o,Medium-Weak,,,,B8,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,203,NOT_INVERTED,,,-,NO
,PN[10],no,4283,,0,,218,00000011,ATOM7_1,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 1,o,Medium-Weak,,,,M2,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,218,NOT_INVERTED,,,-,NO
,PQ[8],no,4528,,0,,232,00001010,ATOM7_1,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 1,o,Very Strong-Strong-Medium-Weak,,SCP,,B16,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,232,NOT_INVERTED,,,-,NO
,PT[1],no,4886,,0,,273,00000010,ATOM7_1,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 1,o,Ultra Strong-Strong-Medium-Weak,,,,AK21,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,273,NOT_INVERTED,,,-,YES
,PW[1],no,5192,,0,,305,00000010,ATOM7_1,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 1,o,Medium-Weak,LP,,,U30,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,305,NOT_INVERTED,,,-,YES
,PX[6],no,5425,,0,,326,00000101,ATOM7_1,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 1,o,Very Strong-Strong-Medium-Weak,LP,,,B24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,326,NOT_INVERTED,,,-,YES
,PX[9],no,5490,,0,,329,00001010,ATOM7_1,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 1,o,Very Strong-Strong-Medium-Weak,LP,,,A23,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,329,NOT_INVERTED,,,-,NO
,PM[12],no,4079,,0,,204,00000100,ATOM7_2,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 2,o,Medium-Weak,,,,B7,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,204,NOT_INVERTED,,,-,NO
,PN[14],no,4354,,0,,222,00000100,ATOM7_2,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 2,o,Very Strong-Strong-Medium-Weak,,SCP,,P2,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,222,NOT_INVERTED,,,-,NO
,PQ[9],no,4545,,0,,233,00001001,ATOM7_2,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 2,o,Very Strong-Strong-Medium-Weak,,,,A16,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,233,NOT_INVERTED,,,-,NO
,PT[2],no,4896,,0,,274,00000010,ATOM7_2,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 2,o,Ultra Strong-Strong-Medium-Weak,,,,AJ22,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,274,NOT_INVERTED,,,-,YES
,PW[2],no,5204,,0,,306,00000010,ATOM7_2,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 2,o,Medium-Weak,LP,,,T29,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,306,NOT_INVERTED,,,-,NO
,PX[7],no,5445,,0,,327,00000110,ATOM7_2,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 2,o,Very Strong-Strong-Medium-Weak,LP,,,A24,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,6,00000406,327,NOT_INVERTED,,,-,YES
,PX[10],no,5511,,0,,330,00001010,ATOM7_2,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 2,o,Very Strong-Strong-Medium-Weak,LP,,,B22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,330,NOT_INVERTED,,,-,NO
,PM[14],no,4091,,0,,206,00000100,ATOM7_3,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 3,o,Medium-Weak,,,,B5,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,206,NOT_INVERTED,,,-,NO
,PQ[0],no,4384,,0,,224,00000100,ATOM7_3,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 3,o,Medium-Weak,,,,U2,VDD_HV_IO_MAIN2,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,224,NOT_INVERTED,,,-,NO
,PQ[10],no,4561,,0,,234,00001001,ATOM7_3,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 3,o,Very Strong-Strong-Medium-Weak,,,,B15,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,234,NOT_INVERTED,,,-,NO
,PT[3],no,4906,,0,,275,00000010,ATOM7_3,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 3,o,Ultra Strong-Strong-Medium-Weak,,SCP,,AK22,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,275,NOT_INVERTED,,,-,YES
,PW[3],no,5216,,0,,307,00000010,ATOM7_3,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 3,o,Medium-Weak,LP,,,T30,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,307,NOT_INVERTED,,,-,NO
,PX[8],no,5467,,0,,328,00000110,ATOM7_3,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 3,o,Very Strong-Strong-Medium-Weak,LP,,,B23,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,6,00000406,328,NOT_INVERTED,,,-,YES
,PX[11],no,5529,,0,,331,00001001,ATOM7_3,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 3,o,Very Strong-Strong-Medium-Weak,LP,,,A22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,9,00000409,331,NOT_INVERTED,,,-,YES
,PM[15],no,4103,,0,,207,00000100,ATOM7_4,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 4,o,Medium-Weak,,,,A6,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,207,NOT_INVERTED,,,-,NO
,PQ[1],no,4402,,0,,225,00000101,ATOM7_4,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 4,o,Very Strong-Strong-Medium-Weak,,,,T2,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,225,NOT_INVERTED,,,-,NO
,PQ[13],no,4590,,0,,237,00001010,ATOM7_4,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 4,o,Very Strong-Strong-Medium-Weak,,SCP,,A14,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,10,0000040A,237,NOT_INVERTED,,,-,NO
,PT[4],no,4916,,0,,276,00000010,ATOM7_4,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 4,o,Ultra Strong-Strong-Medium-Weak,,SCP,,AJ23,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,276,NOT_INVERTED,,,-,YES
,PW[4],no,5228,,0,,308,00000010,ATOM7_4,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 4,o,Medium-Weak,LP,,,R29,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,308,NOT_INVERTED,,,-,YES
,PX[9],no,5486,,0,,329,00000110,ATOM7_4,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 4,o,Very Strong-Strong-Medium-Weak,LP,,,A23,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,6,00000406,329,NOT_INVERTED,,,-,NO
,PN[0],no,4115,,0,,208,00000100,ATOM7_5,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 5,o,Medium-Weak,,,,A7,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,208,NOT_INVERTED,,,-,YES
,PQ[2],no,4417,,0,,226,00000101,ATOM7_5,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 5,o,Very Strong-Strong-Medium-Weak,,,,U1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,226,NOT_INVERTED,,,-,NO
,PQ[14],no,4605,,0,,238,00001000,ATOM7_5,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 5,o,Medium-Weak,,,,B13,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,238,NOT_INVERTED,,,-,NO
,PT[5],no,4926,,0,,277,00000010,ATOM7_5,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 5,o,Ultra Strong-Strong-Medium-Weak,,SCP,,AK23,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,277,NOT_INVERTED,,,-,NO
,PW[5],no,5240,,0,,309,00000010,ATOM7_5,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 5,o,Medium-Weak,LP,,,R30,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,309,NOT_INVERTED,,,-,YES
,PX[10],no,5506,,0,,330,00000101,ATOM7_5,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 5,o,Very Strong-Strong-Medium-Weak,LP,,,B22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,330,NOT_INVERTED,,,-,NO
,PN[1],no,4127,,0,,209,00000100,ATOM7_6,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 6,o,Medium-Weak,,,,F2,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,209,NOT_INVERTED,,,-,YES
,PN[2],no,4145,,0,,210,00000101,ATOM7_6,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 6,o,Strong-Medium-Weak,,SCP,,F1,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,210,NOT_INVERTED,,,-,NO
,PQ[15],no,4621,,0,,239,00001000,ATOM7_6,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 6,o,Medium-Weak,,,,B12,VDD_HV_IO_MAIN3,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,8,00000408,239,NOT_INVERTED,,,-,NO
,PT[6],no,4936,,0,,278,00000010,ATOM7_6,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 6,o,Medium-Weak,,,,AJ24,VDD_HV_IO_EXT1,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,278,NOT_INVERTED,,,-,NO
,PW[6],no,5252,,0,,310,00000010,ATOM7_6,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 6,o,Medium-Weak,LP,,,P29,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,2,00000402,310,NOT_INVERTED,,,-,YES
,PX[0],no,5356,,0,,320,00000100,ATOM7_6,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 6,o,Medium-Weak,,,,A5,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,4,00000404,320,NOT_INVERTED,,,-,NO
,PX[11],no,5525,,0,,331,00000101,ATOM7_6,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 6,o,Very Strong-Strong-Medium-Weak,LP,,,A22,VDD_HV_IO_LP,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,5,00000405,331,NOT_INVERTED,,,-,YES
,PN[3],no,4161,,0,,211,00000011,ATOM7_7,GTM 0,GTM 0 ARU Timer Output Module 7 Channel 7,o,Medium-Weak,,,,G2,VDD_HV_IO_MAIN0,Hi-Z,,,,,WEAK_DRIVE,DISABLED,DISABLE,DISABLE,AUTOMOTIVE,DISABLED,DISABLED,DISABLED,DISABLED,NOT_INVERTED,0,ENABLED,3,00000403,211,NOT_INVERTED,,,-,NO
